complaint_id,customer_id,complaint_date,category,description,status,resolution,priority
CMP04947,CUS-06710,2025-06-11,refund_delay,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Sudah diganti,medium
CMP04948,CUS-09235,2025-02-18,delivery_issue,Customer service lama merespon.,closed,Menunggu respon seller,medium
CMP04949,CUS-04155,2025-06-17,packaging,Harga di aplikasi berbeda dengan yang di website.,closed,,low
CMP04950,CUS-08298,2025-03-03,billing_error,Aplikasi sering error saat checkout.,resolved,Refund diproses,low
CMP04951,CUS-02900,2025-05-14,wrong_item,Barang yang diterima berbeda dengan yang dipesan.,closed,,medium
CMP04952,CUS-04179,2025-06-22,refund_delay,Aplikasi sering error saat checkout.,in_progress,,high
CMP04953,CUS-10284,2025-05-29,refund_delay,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,,medium
CMP04954,CUS-09280,2025-04-18,billing_error,Notifikasi pesanan tidak masuk ke email.,resolved,,medium
CMP04955,CUS-06822,2025-03-31,packaging,Produk yang diterima tidak sesuai dengan foto di website.,closed,Refund diproses,medium
CMP04956,CUS-04078,2025-03-07,account_security,Barang yang diterima berbeda dengan yang dipesan.,open,,high
CMP04957,CUS-05251,2025-01-10,promo_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Refund diproses,medium
CMP04958,CUS-07569,2025-03-15,app_bug,"Packaging rusak, produk penyok.",closed,Sudah diganti,high
CMP04959,CUS-02632,2025-04-27,customer_service,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,high
CMP04960,CUS-09981,2025-03-05,billing_error,Refund belum masuk setelah 2 minggu.,resolved,Menunggu respon seller,high
CMP04961,CUS-04251,2025-04-03,billing_error,Barang yang diterima berbeda dengan yang dipesan.,in_progress,,high
CMP04962,CUS-07604,2025-02-18,product_quality,Customer service lama merespon.,resolved,,medium
CMP04963,CUS-03133,2025-01-02,delivery_issue,"Packaging rusak, produk penyok.",resolved,Sudah diganti,high
CMP04964,CUS-09157,2025-06-03,product_quality,"Packaging rusak, produk penyok.",closed,Menunggu respon seller,low
CMP04965,CUS-07129,2025-06-02,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Escalated,low
CMP04966,CUS-06070,2025-02-23,billing_error,Notifikasi pesanan tidak masuk ke email.,closed,Sudah diganti,medium
CMP04967,CUS-02056,2025-01-22,customer_service,Customer service lama merespon.,resolved,Sudah diganti,low
CMP04968,CUS-06646,2025-06-25,delivery_issue,Barang yang diterima berbeda dengan yang dipesan.,resolved,Escalated,high
CMP04969,CUS-02030,2025-04-24,wrong_item,Barang yang diterima berbeda dengan yang dipesan.,resolved,,medium
CMP04970,CUS-05098,2025-03-18,promo_issue,Harga di aplikasi berbeda dengan yang di website.,resolved,,high
CMP04971,CUS-09095,2025-03-31,promo_issue,Harga di aplikasi berbeda dengan yang di website.,open,,low
CMP04972,CUS-07594,2025-01-06,promo_issue,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,,low
CMP04973,CUS-02732,2025-04-27,account_security,Barang yang diterima berbeda dengan yang dipesan.,closed,,high
CMP04974,CUS-07484,2025-03-30,delivery_issue,"Packaging rusak, produk penyok.",resolved,,high
CMP04975,CUS-03922,2025-01-21,account_security,Notifikasi pesanan tidak masuk ke email.,resolved,Escalated,high
CMP04976,CUS-02433,2025-03-18,billing_error,Refund belum masuk setelah 2 minggu.,closed,Sudah diganti,high
CMP04977,CUS-09516,2025-05-09,product_quality,Customer service lama merespon.,closed,,low
CMP04978,CUS-07241,2025-02-17,packaging,"Packaging rusak, produk penyok.",resolved,Refund diproses,high
CMP04979,CUS-11523,2025-05-11,packaging,Barang yang diterima berbeda dengan yang dipesan.,resolved,Sudah diganti,low
CMP04980,CUS-01554,2025-05-02,account_security,Notifikasi pesanan tidak masuk ke email.,closed,Menunggu respon seller,high
CMP04981,CUS-06114,2025-02-20,delivery_issue,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Refund diproses,high
CMP04982,CUS-09539,2025-05-14,product_quality,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Escalated,low
CMP04983,CUS-00432,2025-04-07,app_bug,Customer service lama merespon.,in_progress,,medium
CMP04984,CUS-06185,2025-05-04,refund_delay,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,low
CMP04985,CUS-05534,2025-06-20,app_bug,"Packaging rusak, produk penyok.",in_progress,,high
CMP04986,CUS-11603,2025-01-29,promo_issue,Notifikasi pesanan tidak masuk ke email.,closed,,low
CMP04987,CUS-03356,2025-05-19,promo_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Sudah diganti,high
CMP04988,CUS-09454,2025-04-25,account_security,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Menunggu respon seller,low
CMP04989,CUS-09533,2025-04-09,wrong_item,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Escalated,high
CMP04990,CUS-00682,2025-05-16,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,in_progress,,low
CMP04991,CUS-02417,2025-05-14,account_security,Refund belum masuk setelah 2 minggu.,resolved,,low
CMP04992,CUS-08047,2025-04-21,product_quality,Barang yang diterima berbeda dengan yang dipesan.,closed,,high
CMP04993,CUS-09433,2025-05-21,account_security,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Sudah diganti,medium
CMP04994,CUS-01424,2025-05-16,packaging,Notifikasi pesanan tidak masuk ke email.,resolved,,high
CMP04995,CUS-05947,2025-02-09,customer_service,Produk yang diterima tidak sesuai dengan foto di website.,closed,Sudah diganti,medium
CMP04996,CUS-10815,2025-01-24,customer_service,Harga di aplikasi berbeda dengan yang di website.,in_progress,,low
CMP04997,CUS-05656,2025-05-30,account_security,Refund belum masuk setelah 2 minggu.,closed,Escalated,medium
CMP04998,CUS-06609,2025-04-17,wrong_item,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,,high
CMP04999,CUS-09782,2025-03-08,delivery_issue,Customer service lama merespon.,resolved,,high
CMP05000,CUS-03206,2025-01-25,product_quality,Aplikasi sering error saat checkout.,in_progress,,low
CMP05001,CUS-08065,2025-01-22,wrong_item,Harga di aplikasi berbeda dengan yang di website.,resolved,,medium
CMP05002,CUS-10770,2025-03-13,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,closed,Refund diproses,medium
CMP05003,CUS-05236,2025-02-26,packaging,Customer service lama merespon.,resolved,Sudah diganti,high
CMP05004,CUS-07019,2025-06-22,wrong_item,Refund belum masuk setelah 2 minggu.,resolved,Menunggu respon seller,low
CMP05005,CUS-05197,2025-01-09,product_quality,Aplikasi sering error saat checkout.,in_progress,,high
CMP05006,CUS-02934,2025-03-16,billing_error,Customer service lama merespon.,closed,Escalated,high
CMP05007,CUS-04412,2025-06-04,billing_error,Customer service lama merespon.,resolved,Menunggu respon seller,medium
CMP05008,CUS-08153,2025-05-29,account_security,Refund belum masuk setelah 2 minggu.,resolved,Refund diproses,high
CMP05009,CUS-06555,2025-01-20,account_security,Refund belum masuk setelah 2 minggu.,closed,Sudah diganti,high
CMP05010,CUS-05880,2025-05-07,product_quality,Refund belum masuk setelah 2 minggu.,in_progress,,high
CMP05011,CUS-10775,2025-01-06,promo_issue,Aplikasi sering error saat checkout.,closed,Escalated,medium
CMP05012,CUS-09370,2025-02-06,app_bug,Refund belum masuk setelah 2 minggu.,open,,low
CMP05013,CUS-10103,2025-03-19,promo_issue,"Packaging rusak, produk penyok.",resolved,Menunggu respon seller,high
CMP05014,CUS-05040,2025-03-10,promo_issue,Barang yang diterima berbeda dengan yang dipesan.,resolved,,medium
CMP05015,CUS-09571,2025-06-11,product_quality,Refund belum masuk setelah 2 minggu.,resolved,Sudah diganti,low
CMP05016,CUS-11430,2025-02-16,app_bug,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Menunggu respon seller,low
CMP05017,CUS-03951,2025-02-09,delivery_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,medium
CMP05018,CUS-02522,2025-01-13,customer_service,Barang yang diterima berbeda dengan yang dipesan.,closed,Escalated,high
CMP05019,CUS-10491,2025-02-14,account_security,Refund belum masuk setelah 2 minggu.,resolved,Refund diproses,low
CMP05020,CUS-01882,2025-03-03,refund_delay,"Packaging rusak, produk penyok.",resolved,,high
CMP05021,CUS-07139,2025-06-04,promo_issue,Customer service lama merespon.,in_progress,,low
CMP05022,CUS-11579,2025-01-21,billing_error,Produk yang diterima tidak sesuai dengan foto di website.,open,,medium
CMP05023,CUS-09297,2025-03-17,promo_issue,Refund belum masuk setelah 2 minggu.,open,,high
CMP05024,CUS-01033,2025-04-13,wrong_item,Harga di aplikasi berbeda dengan yang di website.,closed,Escalated,high
CMP05025,CUS-06425,2025-05-07,promo_issue,Customer service lama merespon.,closed,Sudah diganti,high
CMP05026,CUS-01772,2025-04-09,wrong_item,Aplikasi sering error saat checkout.,resolved,,low
CMP05027,CUS-03388,2025-01-18,wrong_item,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",open,,low
CMP05028,CUS-01277,2025-02-25,billing_error,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Sudah diganti,high
CMP05029,CUS-08354,2025-06-22,product_quality,Aplikasi sering error saat checkout.,resolved,Refund diproses,low
CMP05030,CUS-06994,2025-05-31,app_bug,Barang yang diterima berbeda dengan yang dipesan.,closed,Menunggu respon seller,medium
CMP05031,CUS-09360,2025-03-02,packaging,Harga di aplikasi berbeda dengan yang di website.,closed,Escalated,high
CMP05032,CUS-07515,2025-06-06,delivery_issue,Aplikasi sering error saat checkout.,resolved,Escalated,low
CMP05033,CUS-06659,2025-02-16,billing_error,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",open,,medium
CMP05034,CUS-11141,2025-03-06,promo_issue,Aplikasi sering error saat checkout.,resolved,Escalated,low
CMP05035,CUS-02773,2025-04-26,packaging,Refund belum masuk setelah 2 minggu.,open,,low
CMP05036,CUS-11777,2025-06-10,wrong_item,Refund belum masuk setelah 2 minggu.,resolved,Escalated,medium
CMP05037,CUS-08345,2025-03-31,app_bug,Barang yang diterima berbeda dengan yang dipesan.,resolved,,low
CMP05038,CUS-10943,2025-01-13,delivery_issue,Harga di aplikasi berbeda dengan yang di website.,closed,Menunggu respon seller,low
CMP05039,CUS-00110,2025-05-24,account_security,Refund belum masuk setelah 2 minggu.,resolved,,low
CMP05040,CUS-03286,2025-05-20,promo_issue,Barang yang diterima berbeda dengan yang dipesan.,in_progress,,low
CMP05041,CUS-04980,2025-02-26,customer_service,Notifikasi pesanan tidak masuk ke email.,resolved,Escalated,low
CMP05042,CUS-05299,2025-04-20,customer_service,Customer service lama merespon.,resolved,Refund diproses,high
CMP05043,CUS-10365,2025-05-04,delivery_issue,Refund belum masuk setelah 2 minggu.,in_progress,,high
CMP05044,CUS-08829,2025-06-19,promo_issue,Customer service lama merespon.,resolved,Refund diproses,high
CMP05045,CUS-09330,2025-04-19,promo_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Sudah diganti,low
CMP05046,CUS-08715,2025-06-13,refund_delay,Notifikasi pesanan tidak masuk ke email.,in_progress,,medium
CMP05047,CUS-06666,2025-01-30,app_bug,Harga di aplikasi berbeda dengan yang di website.,closed,Escalated,high
CMP05048,CUS-05930,2025-02-05,wrong_item,Refund belum masuk setelah 2 minggu.,resolved,,medium
CMP05049,CUS-09416,2025-01-24,refund_delay,Customer service lama merespon.,resolved,Escalated,high
CMP05050,CUS-08577,2025-01-31,app_bug,Customer service lama merespon.,closed,Refund diproses,medium
CMP05051,CUS-10124,2025-01-19,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,open,,high
CMP05052,CUS-04025,2025-01-26,account_security,Customer service lama merespon.,resolved,,high
CMP05053,CUS-11767,2025-03-06,promo_issue,Notifikasi pesanan tidak masuk ke email.,in_progress,,low
CMP05054,CUS-04690,2025-05-04,packaging,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Escalated,low
CMP05055,CUS-09770,2025-02-11,app_bug,Customer service lama merespon.,resolved,,high
CMP05056,CUS-02308,2025-04-19,app_bug,Refund belum masuk setelah 2 minggu.,resolved,Menunggu respon seller,low
CMP05057,CUS-00862,2025-03-26,billing_error,Refund belum masuk setelah 2 minggu.,closed,,medium
CMP05058,CUS-07029,2025-04-13,packaging,Barang yang diterima berbeda dengan yang dipesan.,resolved,Menunggu respon seller,high
CMP05059,CUS-03406,2025-06-27,product_quality,Barang yang diterima berbeda dengan yang dipesan.,in_progress,,high
CMP05060,CUS-10759,2025-04-28,account_security,Refund belum masuk setelah 2 minggu.,resolved,,medium
CMP05061,CUS-00212,2025-01-18,billing_error,Notifikasi pesanan tidak masuk ke email.,closed,Escalated,high
CMP05062,CUS-07534,2025-05-28,refund_delay,Customer service lama merespon.,closed,Refund diproses,medium
CMP05063,CUS-00957,2025-05-16,customer_service,Notifikasi pesanan tidak masuk ke email.,closed,Refund diproses,high
CMP05064,CUS-03729,2025-04-02,billing_error,"Packaging rusak, produk penyok.",open,,high
CMP05065,CUS-07681,2025-04-30,app_bug,"Packaging rusak, produk penyok.",resolved,,high
CMP05066,CUS-05859,2025-02-16,app_bug,Notifikasi pesanan tidak masuk ke email.,closed,,high
CMP05067,CUS-01875,2025-03-05,product_quality,"Packaging rusak, produk penyok.",resolved,,low
CMP05068,CUS-03210,2025-03-30,packaging,Refund belum masuk setelah 2 minggu.,resolved,,low
CMP05069,CUS-01599,2025-05-18,delivery_issue,Notifikasi pesanan tidak masuk ke email.,in_progress,,low
CMP05070,CUS-04688,2025-02-14,customer_service,Harga di aplikasi berbeda dengan yang di website.,resolved,Escalated,high
CMP05071,CUS-03869,2025-06-29,account_security,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Escalated,medium
CMP05072,CUS-07516,2025-04-09,billing_error,Refund belum masuk setelah 2 minggu.,resolved,,high
CMP05073,CUS-10601,2025-05-20,packaging,Customer service lama merespon.,resolved,Refund diproses,medium
CMP05074,CUS-05055,2025-04-12,packaging,"Packaging rusak, produk penyok.",in_progress,,low
CMP05075,CUS-07997,2025-03-03,refund_delay,Harga di aplikasi berbeda dengan yang di website.,open,,high
CMP05076,CUS-01004,2025-05-15,refund_delay,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Refund diproses,low
CMP05077,CUS-00046,2025-03-10,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,closed,Refund diproses,medium
CMP05078,CUS-05479,2025-03-14,packaging,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Escalated,medium
CMP05079,CUS-02216,2025-01-29,promo_issue,Barang yang diterima berbeda dengan yang dipesan.,closed,,low
CMP05080,CUS-03631,2025-04-19,wrong_item,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Menunggu respon seller,high
CMP05081,CUS-02287,2025-04-14,customer_service,Harga di aplikasi berbeda dengan yang di website.,resolved,Menunggu respon seller,medium
CMP05082,CUS-11342,2025-04-10,promo_issue,Produk yang diterima tidak sesuai dengan foto di website.,resolved,,high
CMP05083,CUS-07807,2025-03-24,app_bug,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,medium
CMP05084,CUS-03069,2025-04-26,billing_error,Aplikasi sering error saat checkout.,resolved,,medium
CMP05085,CUS-04989,2025-05-02,delivery_issue,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Sudah diganti,low
CMP05086,CUS-06272,2025-02-01,account_security,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Sudah diganti,low
CMP05087,CUS-10664,2025-06-20,account_security,Customer service lama merespon.,resolved,Escalated,medium
CMP05088,CUS-08396,2025-05-22,account_security,Refund belum masuk setelah 2 minggu.,closed,,high
CMP05089,CUS-10905,2025-04-04,billing_error,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Refund diproses,medium
CMP05090,CUS-02195,2025-03-06,app_bug,Aplikasi sering error saat checkout.,resolved,Sudah diganti,high
CMP05091,CUS-01727,2025-05-26,refund_delay,Harga di aplikasi berbeda dengan yang di website.,closed,Sudah diganti,high
CMP05092,CUS-11743,2025-04-26,customer_service,Notifikasi pesanan tidak masuk ke email.,closed,Escalated,high
CMP05093,CUS-03978,2025-04-22,packaging,"Packaging rusak, produk penyok.",in_progress,,low
CMP05094,CUS-05711,2025-05-30,delivery_issue,Harga di aplikasi berbeda dengan yang di website.,resolved,Refund diproses,high
CMP05095,CUS-08605,2025-03-03,promo_issue,Aplikasi sering error saat checkout.,in_progress,,low
CMP05096,CUS-07556,2025-02-18,wrong_item,Harga di aplikasi berbeda dengan yang di website.,in_progress,,high
CMP05097,CUS-10512,2025-06-16,account_security,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Menunggu respon seller,high
CMP05098,CUS-03191,2025-06-25,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,in_progress,,medium
CMP05099,CUS-04832,2025-04-29,account_security,Produk yang diterima tidak sesuai dengan foto di website.,closed,,high
CMP05100,CUS-09637,2025-05-10,customer_service,Notifikasi pesanan tidak masuk ke email.,closed,Menunggu respon seller,low
CMP05101,CUS-02694,2025-01-24,app_bug,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,,medium
CMP05102,CUS-02377,2025-02-08,delivery_issue,Barang yang diterima berbeda dengan yang dipesan.,closed,Refund diproses,low
CMP05103,CUS-04380,2025-04-18,delivery_issue,Aplikasi sering error saat checkout.,closed,,high
CMP05104,CUS-11796,2025-01-17,promo_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,low
CMP05105,CUS-08425,2025-03-30,billing_error,Refund belum masuk setelah 2 minggu.,closed,,high
CMP05106,CUS-02222,2025-01-13,packaging,Harga di aplikasi berbeda dengan yang di website.,resolved,Sudah diganti,medium
